url,marque,id_variante,designation,reference,descriptif,prix_promo_unit,ref_price_unit,qty_dgrsf_1,qty_dgrsf_2,prix_prom_dgrsf_1,prix_prom_dgrsf_2
https://www.megadental.fr/livre-les-dents---amz-955-2146.html,,26368,LIVRE LES DENTS         AMZ,4368-177,,8,8,,,,
https://www.megadental.fr/livre-peppa-pig-amz-955-2148.html,,28625,LIVRE PEPPA PIG AMZ,4360-177,,5,5,,,,
https://www.megadental.fr/localisateur-apex-mini-mpexdte-dm46.html,dte-by-woodpacker,29899,LOCALISATEUR APEX MINI MPEXDTE *,DM46,-Mini localisateur d'apex Alarme sonore lorsque l'écart au canal est inférieur à 2 mm-Exactitude : 97.71% -Réponse en temps réel.-Système anti-interférence intelligent.-Léger : 71 gr.-Format mini : 70 mm x 62 mm x 20 mmDM classe IIA. Organisme no,179,269,,,,
https://www.megadental.fr/localisateur-dapex-c-root-i-coxo-959-0012.html,megamaster-by-coxo,19297,LOCALISATEUR D'APEX C-ROOT I+ MMCX,2234-171,Le haut de gamme des localisateurs.Fonctionne avec un accumulateur Li-On rechargeable.Alarme sonore de positionnement de la lime quant à la distance de l'apex.Seuil / distance mesurée de l'apex réglable.Ecran tactile.DM Classe IIA.Organisme notifié : 0482.Fabricant : Foshan COXO Medical Instrument Co.  Ltd.Marque : CoxoGARANTIE 1 AN,299,567,,,,
https://www.megadental.fr/localisateur-dapex-locapex-6-ionyx-951-6059.html,ionyx-,28618,LOCALISATEUR D'APEX LOCAPEX 6 IONYX,8271-173,Localisateur d’Apex.Simplicité d’utilisation  confort visuel de la progression de la lime vers la constriction apicale par des leds de couleur.Information de dépassement de l’apex.Livré avec deux électrodes labiales. ,695,695,,,,
https://www.megadental.fr/lot-10-clips-pour-support-plateau-44b-melag-929-3080.html,melag,39044,Lot 10 Clips Pour Support Plateau 44B+ (MELAG),5202-141,,24.99,24.99,,,,
https://www.megadental.fr/lot-2-sacs-filtrants-aspi-cerec-mcmcxmcxl-sirona-929-2285.html,dentsply-sirona,32694,LOT 2 SACS FILTRANTS ASPI CEREC MC/MCX/MCXL SIRONA,4407-141,,34.49,34.49,,,,
https://www.megadental.fr/lot-3-embouts-caout-pr-pam-vc45-7600a020-05e-durr-929-0322.html,d-rr-dental,32145,LOT 3 EMBOUTS CAOUT. PR PAM VC45 7600A020-05E DURR,2544-141,,39.49,39.49,,,,
https://www.megadental.fr/lot-de-3-brossettes-sensi-ultra-thin-eb60-oral-b-951-3864.html,oral-b,26645,LOT DE 3 BROSSETTES SENSI ULTRA THIN (EB60) ORAL-B,5086-173,,32.95,32.95,,,,
https://www.megadental.fr/lot-de-3-brossettes-trizone-eb30-oral-b-951-3862.html,oral-b,28320,LOT DE 3 BROSSETTES TRIZONE (EB30) ORAL-B,5084-173,,24.9,24.9,,,,
https://www.megadental.fr/lot-de-48-mini-autos-952-1970.html,,24004,LOT DE 48 MINI AUTOS,3192-174,,27.3,27.3,,,,
https://www.megadental.fr/lot-ecrans-a-memoire-plus-taille-2-x12--durr-890-1075.html,d-rr-dental,24843,LOT ECRANS A MEMOIRE PLUS TAILLE 2 (X12)      DURR,3297-012,,965.85,965.85,,,,
https://www.megadental.fr/loupe-col-cygne-pour-dustex-master-plus-renfert-886-9776.html,renfert,2562,LOUPE COL CYGNE POUR DUSTEX MASTER PLUS    RENFERT,1998-008,Box de grattage avec éclairage et canal d 'aspiration et cheville en bois. Livré sans support de bras et sans loupe.   380 x 285 x 400 mm ; 5 kg   Volume : 17 L   Eclairage : 160 WlusGarantie 3 ans.,189,189,,,,
https://www.megadental.fr/loupe-pour-negatoscope-880-5463.html,velopex,13880,LOUPE POUR NEGATOSCOPE,7685-002,La loupe est déplaçable sur toute la surface de l 'écran et facile à démonter.Peut-être fixé au  mur  posé sur une table ou rangé dans un meuble ou un tiroir.Éclairement  remarquable.Double pince à films sur toute la longueur  en haut et en bas de l 'écran.Fabrication en  plastique injecté moulé de haute qualité.Facile à nettoyer  et à entretenir.Utilise un tube  fluorescent standard.La loupe.,68,68,,,,
https://www.megadental.fr/lubricare-2-bien-air-897-4493.html,bien-air-,33102,LUBRICARE 2 (BIEN AIR),6615-019,"Lubricare 2 est rapide  simple et économe  et vous garantit un entretien parfait
des matériaux.Caractéristiques et avantages : Caractéristiques techniques :",2789,2789,,,,
https://www.megadental.fr/lubrifiant-ils-600-1013.html,hu-friedy,5234,LUBRIFIANT ILS,3235-822,Graisse les articulations et les charnieres des instruments. Resiste a la sterilisation  limite la formation de depots organiques. Le flacon spray de 236 ml,22.9,32.8,,,,
https://www.megadental.fr/lubrificateur-ultimate-cl0---9796000-b-a-979-6000.html,ba-international,39161,LUBRIFICATEUR ULTIMATE CL0          9796000  B.A,8222-191,,1390,1900,,,,
https://www.megadental.fr/lunette-loupe-led-coxo-955-0107.html,megamaster-by-coxo,19677,LUNETTE LOUPE LED (COXO),2329-177,Particulièrement adaptées pour des conditions de faible luminosité et même dans l'obscurité totale.A utiliser comme une paire de lunettes classique et par conséquent parfaitement adaptée aux porteurs de lunettes.- Structure robuste et ultra légère en plastique et métal.- Inserts grossissants en acrylique durci et surface polie- Spot LED amovible- Distance d'éclairage jusqu'à 5 m- Poids : 30 g.Le coffret contient : 1 paire de lunette  loupe avec spot à LED amovible +3 verres grossissants 1 5 x / 2 5 x / 3 5 x + Chiffon de nettoyage.,67.5,67.5,,,,
https://www.megadental.fr/lunette-protection-cy-2-coxo----959-0087.html,megamaster-by-coxo,32484,LUNETTE PROTECTION CY-2   COXO,2209-171,Lunettes de protection en polymère à usage professionnelRevêtement anti-buéeHaute transparenceProtection contre les chocs et les projections de liquidesPeut être porté avec des lunettes de vue Confortable et réglable grâce au bandeau élastique,5.9,9.9,,,,
https://www.megadental.fr/lunettes-loupes-2-5x-951-4405.html,megamaster-by-coxo,19682,LUNETTES LOUPES 2.5X,6627-173,Loupes binoculaires Dentaires 3.5x - 420mm- Légères- Ajustables- Grande largeur de champ- Grande profondeur de champ- Fixations de convergence faciles- Design élégant,413.1,413.1,,,,
https://www.megadental.fr/lunettes-protec-labo-claires-anti-buee-dental-excellence-979-3114.html,dental-excellence,9967,LUNETTES PROTEC. LABO CLAIRES ANTI-BUEE (Dental excellence),5336-191,Lunettes de protection classique destinées au personnel soignant pour une protection des yeux contre les projections liquides ou solides.Recommandées au bloc opératoire.Modèles unisexes et anti-buée.- Légères- Anti-buée- Branches réglables en longueur- Disponibles en noir ou clair- Ecran monobloc en polycarbonate- Anti-buée- Disponibles en jaune et classique- Ecran monobloc - Protection frontale et latérale- Large champ de vision- Pas de distorsion de l'image- Anti-buée- Légères,6.9,6.9,,,,
https://www.megadental.fr/lunettes-loupes-951-4404.html,megamaster-by-coxo,19681,LUNETTES-LOUPES,6626-173,Loupes binoculaires Dentaires 3.5x - 420mm- Légères- Ajustables- Grande largeur de champ- Grande profondeur de champ- Fixations de convergence faciles- Design élégant,510.6,510.6,,,,
https://www.megadental.fr/lyka-noir-carton-18kg-lykan18----ultima-897-1376.html,ultima,31871,LYKA NOIR CARTON 18KG LYKAN18               ULTIMA,3598-019,,57.45,57.45,,,,
https://www.megadental.fr/melangeur-alginates-mx300-zhermack-897-4213.html,zhermack-,32933,Mélangeur alginates MX300 (ZHERMACK),6435-019,MX300 est un mélangeur simple à utiliser  rapide et automatique pour alginates. Il améliore la qualité du mélange de manière significative par rapport au mélange manuel.Avantages :• Design compact : réduit l’encombrement sur le plan de travail• Écran numérique et coque présentant : nettoyage facileCaractéristiques :• Mélangeur compact  encombrement minimal.• Vitesse de rotation de la centrifugeuse élevée à 3 600 tours/min• Double mouvement : rotation et révolution• Écran numérique• Verrouillage mécanique pendant le mélange• Mémorisation du temps de malaxage (de 1 à 20 sec).• Le pack contient : 1 MX-300 + 12 sachets d'orthoprint extra fast set OU 12 sachets d'hydrogum 5 extra fast set,999,1261.2,,,,
https://www.megadental.fr/machine-a-laver-les-porte-empreintes-relax-896-0218.html,effegi-,3756,MACHINE À LAVER LES PORTE-EMPREINTES RELAX,2430-018,Grâce à son tambour rotatif et son puissant jet d’eau froide  elle détache les alginates des porte-empreintes et les rend comme neufs.• Puissance : 180 W ; 50 Hz.• Température d’exercice : +5°C à +40°C• Consommation d’eau : 7 L/min• Pression maxi : 7 bar• Nbre. maxi de porte-empreintes : 6• L 320 x H 450 x P 400 mm ; 31 kg. Garantie 1 an.,3429,3429,,,,
https://www.megadental.fr/machine-dynamix-speed-2-kulzer-896-3704.html,kulzer,39406,Machine Dynamix Speed 2 (KULZER),5926-018,,1601.95,1601.95,,,,
https://www.megadental.fr/macrocab-650400-danville-951-3225.html,danville,23060,MACROCAB+ 650400 (DANVILLE),5447-173,Cette unité offre un design efficace et confortable où vous pouvez insérer vos mains avec une pièce à main pour travailler. Les lumières LED lumineuses fournissent un éclairage idéal. Il comporte un système intégré de collecte et de filtration des poussières à ventilateurs multiples  et il est facile à nettoyer avec un filtre qui dure des années. Il est silencieux  en aluminium épais avec une finition anodisée. Disponible en 110v DC ou 220v DC.,979.02,979.02,,,,
https://www.megadental.fr/maillet-et-cupule-886-8558.html,hu-friedy,1073,MAILLET ET CUPULE,0770-008,Maillet recouvert de facettes en nylon. Les facettes de rechange peuvent être stérilisées en autoclave ou en chemiclave.,45,55.3,,,,
https://www.megadental.fr/maillet-et-cupule-881-8659.html,hu-friedy,1152,MAILLET ET CUPULE,0871-003,Maillet recouvert de facettes en nylon. Les facettes de rechange peuvent être stérélisées en autoclave ou en chemiclave. Dispositif médical de classe I (maillet et facette). Utilisation se référer à la notice.,199,239,,,,
https://www.megadental.fr/maillet-et-cupule-891-0499.html,hu-friedy,4220,MAILLET ET CUPULE,2611-013,Maillet recouvert de facettes en nylon. Les facettes de rechange peuvent être stérilisées en autoclave ou en chemiclave.,31.5,37,,,,
https://www.megadental.fr/maillets-892-3945.html,prodont-holliger,9494,MAILLETS,5167-014, Maillet en inox recouvert de facettes en nylon ,134,134,,,,
https://www.megadental.fr/maillets-chirurgicaux-951-7271.html,,16250,MAILLETS CHIRURGICAUX,9493-173,A utiliser avec les expanseurs  dilatateurs osseux et ostéotomes À  sinus en implantologie.Dispositif médical de classe I.Utilisation se référer À  la notice.,7.1,7.1,,,,
https://www.megadental.fr/malaxeur-sous-vide-iris-2-ref-080516--mestra-891-8028.html,mestra,23405,MALAXEUR SOUS VIDE IRIS 2  REF 080516       MESTRA,0240-013,,1123.68,1123.68,,,,
https://www.megadental.fr/malles-aux-tresors-144-----sherman-892-7393.html,sherman,34088,MALLES AUX TRESORS (144)                   SHERMAN,9515-014,,36.4,36.4,,,,
https://www.megadental.fr/manche-de-bistouri-cybertech-n3-900-3455.html,cybertech,10741,Manche de bistouri CYBERTECH - n°3,5677-122,Dispositif médical de classe I. Utilisation : se référer à la notice.,5.9,7,,,,
https://www.megadental.fr/manche-de-labo-premium-----phlab-dess-894-4421.html,dess,30004,MANCHE DE LABO PREMIUM                  PHLAB DESS,6643-016,La tête a un anneau rotatif qui permet la fixation du fil dentaire qui sert de sécurité des processus de travail dans la bouche. Avec trou central pour la fixation par des instruments dans des endroits difficiles à atteindre dans la bouche.Les poignées de dentiste sont disponibles dans une hauteur minimale et avec deux diamètres différents pour ajuste le couple manuel.,96,96,,,,
https://www.megadental.fr/manche-de-miroir-ergonomique-900-3437.html,cybertech,37968,MANCHE DE MIROIR ERGONOMIQUE,5659-122,Adaptables à tous types de miroirs dentaires  ces manches de miroir Cybertech bénéficient d'un tarif dégressif pour 4 ou 10 pièces achetées chez MEGA Dental.Une bonne affaire  par exemple pour les centres de santé dentaires ayant le besoin d'un usage multiple de miroirs de bouche par leurs différents chirurgiens dentistes.Avantages :• Légers• UniverselCaractéristiques techniques :• Manche de miroir rond• Ø 8 mm.• Longueur 12 5 cm.,4.9,7.4,,,,
https://www.megadental.fr/manche-de-miroir-millimetre-classic---dental-excellence-979-4389.html,dental-excellence,12031,MANCHE DE MIROIR MILLIMETRE CLASSIC          (Dental excellence),6501-191,,7.1,7.1,,,,
https://www.megadental.fr/manche-de-miroir-standard-900-3438.html,cybertech,10662,MANCHE DE MIROIR STANDARD,5650-122,Adaptables à tous types de miroirs dentaires  ces manches de miroir Cybertech bénéficient d'un tarif dégressif pour 4 ou 10 pièces achetées chez MEGA Dental.Une bonne affaire  par exemple pour les centres de santé dentaires ayant le besoin d'un usage multiple de miroirs de bouche par leurs différents chirurgiens dentistes.Avantages :• Légers• UniverselCaractéristiques techniques :• Manche de miroir rond• Ø 8 mm.• Longueur 12 5 cm.• Code article fournisseur : C9003438,3.7,5.5,,,,
https://www.megadental.fr/manchons-pour-developpeur-par-2---euronda-881-8129.html,euronda,18860,MANCHONS POUR DEVELOPPEUR (PAR 2)          EURONDA,0341-003,Chambre noire en polyéthylène  durable et résistante  coloris beige.Pour un développement rapide à la lumière du jour.S’ouvre par le dessus.,35.25,35.25,,,,
https://www.megadental.fr/mandrin-disque-unite-cybertech-900-8827.html,cybertech,57,Mandrin Disque Unite (CYBERTECH),0049-122,Mandrin contre-angle.,6,6,,,,
https://www.megadental.fr/mandrins-acier-gauches-pm-4007-6---edenta-920-0124.html,edenta,27901,MANDRINS ACIER GAUCHES PM 4007 (6)          EDENTA,2346-142,,17.7,17.7,,,,
https://www.megadental.fr/masque-chirurgicaux-enfants-955-3462.html,,33186,Masque chirurgicaux enfants,5684-177,Masque chirurgicaux type II pour enfants. Emballage individuel. Trois couches en polypropylène. Élastique de fixation polyuréthane  polyester. Barrette nasale polyéthylène. Sans fibre de verre.Avantages : • Masque constitué de trois couches de polypropylène • Chaque coté du masque dispose d'une fixation auriculaire élastique• Extrêmement léger pour un port confortable Caractéristiques Techniques :• Conditionnement de vente : le sachet de 7• Conformité : EN14683:2019 type II EFB (efficacité de filtration bactérienne) égale ou supérieur à 98% Sans latex.• Coloris : blanc • Sans entretien  dispositif à usage unique 4h d'utilisation. ,1.4,1.77,,,,
https://www.megadental.fr/masque-confortmax-masel-951-4054.html,masel,11653,MASQUE CONFORTMAX (MASEL),6276-173,Ce masque est spécialement approprié pour le traitement des insuffisances maxillaires  mandibulaires  palatines et pour les tractions frontales. Avantages :• Grâce aux placements verticaux des supports vos patients n’ont pas de gênesvisuelles• La texture de la partie frontale en cuir minimise les risques d’allergiesCaractéristiques techniques : • Conditionnement de vente : le masque gris • Code article fournisseur : 3806-611,51.9,53.9,,,,
https://www.megadental.fr/masque-elastique-bleu-avec-visiere-x25-medistock-956-2759.html,medistock,38476,Masque Elastique Bleu Avec Visière x25 (MEDISTOCK),4971-178,"Masques de chirurgie à élastiques avec visière de protection
transparente.Avantages :• Triple épaisseur• Barrette nasale anti-buée• Très haute filtrationCaractéristiques Techniques :• Conforme à la norme EN 14683• Conditionnement : boîte de 25 ",16.9,24.9,,,,
https://www.megadental.fr/masque-protection-aura-1863-boite-de-20-3m-956-3067.html,3m,38851,Masque Protection Aura 1863+ Boite De 20 (3M),5289-178,Masques de protection FFP3 (FNP 50) contre les dangereux contaminants en suspension dans l'air dans les lieux médicaux.Avantages :• Grande liberté de mouvement au niveau du visage et adaptation à une large variété de visage grâce à la conception à 3 panneaux • Respiration facilité grâce à la technologie de filtration à faible résistance• Contours du visage et nez épousez par le panneau supérieur sculpté • Étanchéité efficace grâce à une mousse souple Caractéristiques Techniques :• Le masque 3M™ Aura™ 1863+ est résistant à la projection pour réduire l'exposition potentielle du porteur au sang et aux liquides corporels• Masque FFP3 à usage unique avec élastiques : masque de filtration bouche et nez protégés• Masque FFP3 Norme EN 149 : 2001 + A1 : 2009• Dispositifs médicaux (Directive 93/42) Type IIR (selon NF EN14683 : 2006)• Efficacité de Type FFP3 : score EFB (Efficacité de filtration bactérienne) in vitro selon EN14683 : 2005 > 99 9%• Le masque FFP3 est un EPI (Equipement de protection individuelle)• Equipement de protection respiratoire : demi-masque FFP3 filtrant contre les particules• Matériaux : deux bandes élastiques en élastomère polyisoprène  mousse nasale en polyuréthane  agrafes de maintien en acier• Douceur de la face interne du masque FFP3 : ce qui le rend agréable à porter et la face interne est hypoallergénique• Masque à 3 plis  sans latex  avec deux lanières élastiques • Couleur : blanc• Dimensions : 21 cm x 8.5 cm de la crête nasale jusqu'au dessous du menton• Poids : 10 g / masque• Conditionnement : boîte de 20,149,149,,,,
